user_id,account_number,currency_code,balance,created_at
13,345111881467040,KES,5187.78,1689-11-02T10:15:00
34,5118478443494998,MMK,6322.37,7205-02-16T18:37:00
92,5202729535773435,PAB,727.23,8156-01-16T22:52:00
35,4010141274056,BSD,768.60,4299-12-16T09:31:00
18,5407635411464796,SLL,4892.63,6606-09-04T00:31:00
29,4074143503959430,RWF,7430.67,9882-08-13T19:37:00
49,4040578875877,THB,9670.75,9086-01-23T07:41:00
39,5306474770936398,LKR,646.34,8879-01-05T11:19:00
42,5218589479977125,XTS,2634.55,2567-12-10T11:37:00
19,4841229839343175,XAF,6029.29,3585-03-23T11:35:00
20,4947415196823,BWP,9870.56,3830-01-26T15:51:00
91,5507007279414611,HTG,9680.99,2565-08-03T21:24:00
34,4260593288772,MRO,3332.00,2322-10-21T16:54:00
67,5305950313300888,SGD,2447.77,7473-07-28T21:50:00
75,371053225265610,MMK,3286.33,5212-05-31T18:33:00
37,4520969089083355,MMK,8053.11,6434-08-03T06:22:00
87,5120900865106426,BIF,9107.38,7244-05-17T07:00:00
48,348572190097861,BOB,162.22,2365-01-22T18:36:00
63,4968574909758,BOB,6166.17,2143-11-27T23:31:00
53,345072965410117,XAG,1927.41,4444-09-29T00:49:00
15,4497847048253153,GNF,5269.03,2388-12-18T10:33:00
55,4392481485415,HRK,9827.15,1051-12-13T16:20:00
16,5224794781604498,WST,8380.27,6797-11-10T08:01:00
41,5313368892276173,HNL,1346.38,3692-08-30T11:01:00
21,5308552417089750,XDR,9202.55,5413-08-31T13:15:00
98,344780083369508,BDT,5774.94,7018-06-14T08:49:00
24,4267682541683178,GIP,9329.52,5000-12-16T07:54:00
30,379161162784263,MZN,3303.78,9736-03-16T23:40:00
20,5246116047146466,KRW,570.94,2672-09-05T19:27:00
57,4121963596773,NIO,1974.98,2857-05-06T09:49:00
87,4059760548212035,KPW,5667.84,2112-01-27T12:15:00
11,4695062246646410,XPD,1098.50,6914-01-01T16:23:00
29,5199444718442023,BGN,112.46,9797-06-13T03:29:00
20,348205708782222,KES,2859.90,6095-11-28T07:48:00
79,5233385026078009,HUF,6461.74,3707-10-26T04:41:00
54,375819085150934,CDF,6662.58,4669-11-13T18:37:00
43,376748894933866,ISK,7214.71,5693-06-01T20:16:00
45,5140008787000176,BHD,3568.25,9781-09-13T00:25:00
79,4706529844150174,XBD,2050.48,8802-06-11T14:12:00
1,4011545893037856,EEK,6141.20,3899-11-16T16:46:00
22,5215194279535976,STD,4107.94,6965-01-11T21:32:00
9,4375124507434,THB,2199.38,9887-03-19T12:39:00
22,5237589227495542,BZD,6870.80,1528-09-21T07:58:00
81,379291159288058,KES,3798.07,3386-12-10T16:50:00
52,5586535735584845,XAG,9425.13,9650-07-30T08:45:00
66,4791589171876,BDT,5996.85,4026-10-10T18:00:00
56,5296347581235923,VUV,8855.24,6733-03-20T19:07:00
40,5518230466748396,XAU,2203.94,2636-03-06T17:52:00
64,378192421136726,ANG,9853.58,7239-04-24T07:45:00
19,4578606011697164,LBP,6911.20,4252-09-26T10:31:00
41,341489281898116,BIF,240.12,6313-12-28T22:41:00
28,344521159152958,XTS,3850.82,4783-04-28T22:02:00
41,343148735441899,HUF,4626.38,2964-10-23T15:30:00
81,4791973892305205,MYR,7359.33,3127-01-10T19:41:00
19,5326705774328223,SLL,3584.81,8066-09-30T12:53:00
86,4484851468473,VEF,1046.61,7469-08-27T09:36:00
94,374371796017460,OMR,6598.20,7700-05-03T14:19:00
5,4951057665169,BDT,9663.85,2926-05-19T03:48:00
68,4362668442309728,CLP,560.40,7332-05-21T01:14:00
90,5518468693616123,ETB,9703.07,8270-01-02T11:44:00
51,5516437979847894,RON,7897.71,6857-05-30T18:26:00
50,4642807746129,ZMK,6757.28,4759-09-05T11:25:00
78,5167745099981217,MWK,2111.21,9287-08-31T07:31:00
38,5259011155212990,XPF,6685.96,7272-11-26T02:56:00
36,5174767087407238,GEL,3126.37,6723-12-22T03:28:00
46,5159139902418643,EEK,2060.70,1817-02-17T23:02:00
65,4944888247262,KYD,9858.89,2112-07-17T20:52:00
81,374648101407707,QAR,8024.27,9862-01-18T12:57:00
20,343194996201113,HKD,3432.82,4668-09-06T02:12:00
64,5444519009318199,MGA,4200.86,7332-02-07T20:58:00
76,5250625508032141,SZL,5455.91,4028-06-10T13:16:00
31,348211347182432,TRY,6249.99,7995-03-31T01:05:00
10,374233488294661,SHP,7048.47,5069-05-04T23:35:00
89,4108132642821064,SOS,4842.81,5827-12-22T17:30:00
42,372241998716342,GMD,9986.03,9043-05-15T02:15:00
94,373922779089410,MOP,9569.04,8256-06-04T04:33:00
25,4012648867195,HKD,8335.52,7421-07-04T19:40:00
46,5532513349339547,AUD,9609.12,3667-12-25T15:34:00
76,340525091701454,NGN,4634.38,6751-04-28T13:03:00
62,372192087033143,IQD,2648.95,3663-10-10T15:32:00
26,5396811625209805,TTD,9981.72,9268-01-24T16:20:00
93,370197230752174,MUR,4969.60,6050-02-07T07:51:00
49,377923149865121,USD,5206.79,5296-08-26T16:13:00
38,5461808363860062,MNT,9971.55,4334-06-08T14:10:00
93,4469343032191,XCD,9741.27,4257-01-12T01:58:00
35,375947636856801,SDG,9380.15,1446-11-06T02:56:00
28,370186512841581,EGP,7220.52,5657-05-08T18:48:00
21,5169997652338495,BBD,4987.37,6289-05-08T11:19:00
43,4598974618956,BGN,9641.22,7068-02-18T04:32:00
98,373700763857494,KZT,3599.87,6767-08-08T09:14:00
54,375495728336045,UYU,2091.74,2257-11-08T17:31:00
58,343380820660863,UGX,4457.52,7788-09-07T13:47:00
29,5456149233403313,TTD,4348.36,4112-02-06T06:10:00
98,5309988463337439,PYG,6082.66,7645-10-15T18:51:00
99,5517060939754122,VUV,106.92,8945-02-11T19:58:00
56,345472139391706,MVR,6010.83,1896-11-04T03:48:00
29,5225737284669426,XCD,1671.94,2256-12-20T00:35:00
93,5178056503065986,RWF,4158.67,5533-01-02T12:44:00
73,5141935158041828,EUR,7150.39,7426-06-12T12:15:00
57,4156080714254,AZN,2708.71,3317-01-09T13:17:00
3,4441398574085,ETB,3642.73,9941-08-01T20:59:00
52,348290691888461,ERN,6798.92,2932-04-25T18:22:00
21,4626690634196137,COP,5760.27,1581-09-24T15:50:00
99,4097479513672,BIF,4715.13,2382-05-11T00:33:00
73,4628164350781,LVL,6393.71,3490-10-26T06:17:00
80,5446613431305318,XPF,259.46,2181-07-17T20:03:00
14,344649329613305,THB,1816.68,6674-06-23T16:26:00
41,5192095937661731,XFU,3378.26,7013-10-08T11:37:00
74,372529169815183,HKD,9284.92,9055-11-12T04:56:00
4,375388262526438,XAG,9965.47,8418-03-29T09:46:00
61,348343485699721,BGN,4127.05,9528-01-16T05:27:00
89,4657913971740776,USD,6237.89,1709-07-24T18:39:00
4,341570982471846,VND,7519.56,6912-01-13T21:33:00
100,4537764580977,TND,1066.64,9145-10-31T05:09:00
87,4175849879290139,SZL,6416.38,4824-08-26T03:44:00
36,4118151976627,GEL,7197.82,5592-05-10T15:11:00
27,5216658444598001,HKD,9501.47,9294-02-09T11:59:00
91,5509248552855009,BWP,6378.65,3490-03-08T18:52:00
65,347434272406630,XAF,5945.19,2106-05-14T18:34:00
46,4193793177052684,ALL,3174.72,8477-11-15T17:44:00
85,4564467645271,EGP,4983.71,2851-10-10T01:04:00
38,4335783292305926,GNF,1443.77,1710-09-11T03:55:00
76,5550181522820274,NPR,2357.98,9425-10-04T18:08:00
32,4255108447676,AED,5647.55,8795-03-14T16:35:00
17,4672478644843085,COP,5236.67,8099-12-12T16:47:00
6,374789516540491,AWG,3625.68,6876-01-19T00:56:00
43,5432640555667559,XAF,8613.44,6409-03-30T19:29:00
94,5172486229203403,EEK,505.37,8224-12-10T01:43:00
46,4526589066779488,CUP,9010.00,7445-02-07T08:59:00
17,341182553379125,COP,8417.45,1464-04-29T15:58:00
35,340785229168451,PAB,5426.02,4292-11-18T00:29:00
14,4916842435746,MKD,263.47,9038-09-18T17:47:00
37,4859165677506,SOS,9910.06,4454-04-15T15:41:00
30,375464283717172,FJD,1368.45,5419-01-22T08:38:00
48,5404241700986277,SBD,1320.29,9970-07-30T05:58:00
3,342369553772586,VUV,1389.69,1117-03-02T08:58:00
48,371818707892017,HTG,7385.49,3780-12-05T10:36:00
21,345870504352939,ALL,4018.67,9074-03-03T06:46:00
70,346412964174863,TND,2629.76,8220-12-18T15:50:00
47,4191094097574960,ZAR,23.28,5004-11-13T07:56:00
13,5136905571902903,CAD,5562.11,5700-10-31T17:38:00
91,375700093893433,DKK,7962.63,3082-03-12T01:11:00
18,5322883891060898,TWD,3347.71,2645-08-06T14:58:00
13,378162973538290,TJS,9039.09,2500-11-04T15:10:00
88,4062926084805,TTD,6927.58,1344-03-24T04:00:00
86,5287569773178246,KZT,4530.36,7481-01-25T00:14:00
94,378830540846321,PEN,1533.18,2825-11-29T23:05:00
48,4290469951855,IQD,9984.49,5004-05-17T03:24:00
63,376713750061874,PAB,3076.92,6939-05-01T21:37:00
41,5328668715698286,LAK,7545.44,5901-06-23T10:21:00
48,4404092024342132,RWF,2759.66,2612-09-02T19:00:00
11,348039503169197,SHP,9708.62,1239-04-15T15:39:00
28,373919131173808,XBB,834.16,6716-08-21T07:01:00
2,4452880749587,UZS,9249.67,9117-11-17T10:40:00
40,5544076394117446,MGA,9207.92,6466-12-02T09:21:00
20,343367416464883,XBA,732.56,4785-04-17T09:47:00
10,379483344407568,XBA,4092.01,5684-10-03T17:28:00
77,4166761736876,CVE,2134.91,2165-10-16T18:05:00
22,349401653408563,TTD,678.52,4864-07-26T18:50:00
8,5456619257381306,SGD,9100.12,3604-04-13T03:52:00
71,4468913086400,BDT,4991.87,9672-01-11T05:57:00
43,5444747443122774,GEL,6259.84,6390-12-31T09:57:00
65,5185212242967534,BMD,3062.29,8507-10-13T06:29:00
28,370622242889544,DKK,4521.38,3508-12-02T15:15:00
89,4270875795076678,AMD,4945.82,7868-02-14T08:06:00
72,377075863500543,STD,5999.88,6318-06-05T12:22:00
11,5215543591499123,BDT,4707.17,4457-01-02T01:41:00
2,5383676082654552,EUR,6542.66,1213-09-30T18:00:00
46,346400577800814,PYG,5126.58,1494-11-01T01:18:00
96,4709402718588,CNY,3653.05,6258-03-31T19:46:00
51,379322866003359,ZWL,691.10,9613-06-27T07:17:00
94,341375471085578,RON,3237.93,8589-07-29T07:53:00
64,5329586097884986,MDL,8991.67,9772-11-15T15:21:00
2,344383473172108,BIF,9062.69,2525-12-20T21:47:00
81,5504264966917496,BDT,2978.26,4824-06-21T07:14:00
63,5362991504114837,PYG,9992.05,5895-12-13T11:29:00
22,376875036555429,VEF,3914.64,1694-07-22T11:52:00
44,4195365873106,EEK,5669.29,3218-04-28T05:22:00
34,372094211682614,PEN,8426.59,2109-04-06T04:40:00
13,377636028473281,UZS,3433.65,6540-05-08T07:55:00
14,5119334028707222,NGN,4651.04,5083-10-19T00:52:00
18,374759522291717,BOB,2505.32,9004-08-14T06:37:00
84,5543707407162349,GBP,1813.81,7864-07-01T20:34:00
8,4683281031416,KES,7092.90,4160-04-17T09:21:00
4,377503599659679,SAR,468.73,2888-08-03T14:58:00
44,375648509017005,ERN,4277.40,5325-03-30T03:20:00
19,5310186071751714,VUV,5243.94,7419-10-10T02:00:00
15,341867489290718,XDR,5541.47,5783-05-27T14:46:00
44,376354683821088,KMF,9016.28,9605-02-07T16:54:00
48,5311627509056779,FKP,5069.82,6316-08-25T19:20:00
16,343819977579755,TRY,7204.33,7576-12-02T21:23:00
65,5120816585909776,USD,8827.33,8648-09-07T18:51:00
6,5251828799812747,ETB,2226.62,3273-07-23T05:53:00
58,5377196409320371,GHS,2082.23,9417-08-12T14:24:00
11,5485377854484446,JOD,5472.69,1250-08-12T15:39:00
99,4417061113666,ARS,7347.08,6724-04-08T07:22:00
4,5378151319884825,ZAR,7533.37,1872-07-14T20:55:00
45,347823356290167,CLP,871.35,1987-10-06T18:08:00
56,4483987896129141,XAU,2394.09,5059-04-28T13:21:00
93,347844373441735,SCR,9125.50,2618-04-06T02:23:00
99,5308820149787888,LBP,7649.04,8100-12-29T17:03:00
95,340643962154491,VEF,29.79,6094-10-15T21:56:00
79,345015013014429,PAB,572.83,9899-12-06T05:18:00
19,5274406938393433,SVC,9373.60,6418-08-14T02:26:00
62,4162980751466,JPY,1338.94,8488-01-11T14:19:00
18,344769921734673,DOP,9413.16,7056-06-25T00:09:00
5,5384803053694909,CVE,4923.65,5263-09-17T01:51:00
33,5196285771728607,QAR,1096.50,8971-05-26T13:00:00
60,371993741521496,QAR,8003.04,9574-11-11T23:27:00
25,4874405839539,MGA,790.96,4616-03-12T00:54:00
43,348776411252660,HUF,5251.30,8669-02-20T21:10:00
46,370733157821060,BRL,1038.33,1027-07-22T09:22:00
36,4977222071997,AWG,9243.69,1192-07-03T01:13:00
77,4644832926300104,AUD,2180.68,4309-08-25T02:22:00
92,347284152374214,SVC,6834.42,1656-01-11T20:41:00
67,5204758445064971,MUR,5568.77,6607-08-17T22:31:00
19,342882239795182,TZS,6721.97,3864-04-28T16:17:00
33,345157656984376,SVC,2892.75,4278-02-11T22:11:00
11,4380917507782,ARS,8010.81,9913-09-05T09:44:00
72,4707157163973,NOK,7078.79,3802-02-12T21:58:00
43,5293172024599930,XPF,7177.18,8837-07-29T06:36:00
46,345729308694622,XAF,8299.31,6727-05-27T18:03:00
42,5106209628038811,GNF,4864.88,8344-08-07T18:33:00
2,340581200578167,XBB,4610.90,3625-02-16T10:44:00
51,5335644942314519,INR,6969.44,2891-09-25T07:38:00
84,4551914810418,MMK,245.21,6729-03-28T15:56:00
36,5348112578481320,DZD,6425.73,2734-02-27T01:54:00
48,348888067194194,PLN,9186.31,4587-05-17T08:18:00
23,5567980588747144,INR,2149.83,1933-06-01T14:47:00
3,4849356969547,XPT,6432.03,8084-10-15T00:15:00
72,341523747007461,MZN,3972.58,3463-08-17T09:13:00
64,341841683728657,HKD,4876.49,7049-08-31T23:31:00
44,5121009833532876,RSD,3146.95,3054-01-23T07:57:00
26,5307094813937879,SHP,2010.57,9946-06-07T10:24:00
86,379528903985700,PHP,7932.13,4932-11-28T06:50:00
40,5462326561789065,RON,4036.95,8979-03-23T10:44:00
88,4188851610059,ILS,2935.76,6068-01-07T18:03:00
42,4806143041420684,MMK,3151.81,4207-01-03T23:59:00
51,5392785175560540,SEK,7263.70,8479-01-17T02:35:00
73,378580461606670,ERN,7506.40,8082-03-04T04:47:00
71,5187138887865741,UAH,2730.64,8764-09-15T02:12:00
5,4302055988761475,QAR,4424.96,1151-07-21T08:46:00
11,5599252977716409,GBP,254.67,2354-11-19T23:26:00
66,5420345072234222,XOF,5200.98,1345-04-04T23:05:00
45,4732336375565,BHD,9918.44,9119-10-29T17:21:00
8,378689252386624,ZAR,9577.37,3815-02-10T09:25:00
39,5499442758086202,XBB,6828.78,9519-01-12T03:21:00
26,370186937872911,CRC,333.37,4357-12-20T03:00:00
18,347280447880790,MNT,5604.00,8647-06-15T10:16:00
90,5146894062060652,RON,7310.69,8129-09-02T07:26:00
35,4176424770747162,BSD,1204.86,1201-08-01T04:09:00
61,370310975714011,BSD,1080.75,2842-05-18T14:06:00
11,4905583248559,PEN,6494.04,5177-01-12T16:57:00
91,373647646979819,AOA,5569.15,3330-10-05T22:29:00
18,5247619134868719,RUB,3738.40,9862-11-20T16:44:00
17,5248544230048876,IDR,1086.04,5540-11-06T11:11:00
38,4338837877135,MXN,5088.88,4428-04-09T17:57:00
68,5130919056036901,RUB,4240.21,6674-01-12T18:22:00
74,5218836995882572,MUR,3511.41,1474-11-06T04:35:00
75,5383866908931538,AOA,6371.52,5196-05-23T00:21:00
98,343555771173974,AWG,3467.92,6874-09-20T12:45:00
86,4345989575746,MGA,3792.47,1356-10-14T04:52:00
31,4967106285216444,SEK,9727.30,6547-10-30T01:49:00
35,348635856681203,CDF,7778.11,9262-08-03T01:49:00
14,373045470128457,UZS,9301.11,4600-03-18T11:10:00
34,371243864432535,MWK,5363.48,7442-04-07T20:42:00
68,5310639283005451,LYD,8710.57,1803-04-12T17:23:00
25,341273491393692,MAD,2868.53,6478-03-30T18:31:00
77,5151147411480143,MDL,9736.63,3419-04-09T13:37:00
11,4781490057342,AMD,1065.44,2049-10-12T08:46:00
90,370025042144873,BYR,6060.61,6843-06-11T16:48:00
10,5132288422260506,XAF,6381.60,3807-02-11T16:15:00
20,347112549567975,FKP,4850.96,6991-07-23T16:39:00
91,376361393096715,ZAR,5071.22,5368-06-28T08:59:00
73,5333340040194521,CVE,3611.76,4187-12-14T04:02:00
62,5383920300758997,SCR,358.78,4448-11-29T07:15:00
25,5123421061100649,HUF,24.16,7165-01-19T06:29:00
86,4709306180857,CNY,6380.70,9154-08-25T22:47:00
6,4108114723014082,AOA,1740.38,1139-03-16T13:51:00
53,5594913701770344,CAD,5275.81,6843-01-28T23:17:00
35,5429810449619273,ARS,9401.30,3236-07-25T02:46:00
14,345347254211704,THB,8802.78,7748-12-03T06:45:00
33,4758058786166,GMD,915.78,3156-08-22T08:05:00
95,4072049203178,UYU,393.13,2245-05-03T15:45:00
10,5572261490004731,JOD,4691.04,2567-08-03T17:43:00
86,5395125863450125,BZD,3903.83,3099-07-27T20:13:00
91,4601919592705,LAK,9704.29,4400-12-15T23:21:00
81,5222792314013882,BWP,4786.65,2890-02-09T03:31:00
86,347365645810140,SHP,6650.75,9072-05-02T14:52:00
72,340314577091838,VEF,4088.71,9196-03-05T14:02:00
74,4321028138335026,BGN,6362.69,3334-07-25T18:55:00
48,5208320670860213,ZAR,8243.64,9615-03-25T23:43:00
8,4104223423139,LBP,1239.20,8223-05-26T00:46:00
72,5344733643301542,PLN,2466.10,1593-10-30T00:11:00
93,4342694219303061,AED,4229.93,4124-12-11T10:56:00
13,4665059636765,XPT,9322.89,9954-07-17T07:07:00
65,343499364524401,KMF,5492.46,5219-02-16T07:40:00
89,5240568839057051,CNY,7954.04,5883-12-28T00:44:00
21,4355227116904,SGD,7586.43,2403-06-13T12:18:00
5,4604573749353155,KZT,9770.13,6803-08-05T16:50:00
89,5275917275373209,AUD,3706.92,2545-02-04T17:05:00
31,346850930141195,KHR,987.81,7204-10-12T00:43:00
62,5134527063036669,AFN,4914.96,6937-11-15T16:18:00
57,4285953131171,MMK,361.02,5083-12-07T07:50:00
26,4189255186300005,MRO,1809.93,8269-04-23T21:05:00
3,346381846718504,TND,3787.23,6635-11-03T13:24:00
5,5383710793708462,MZN,6232.38,6452-01-01T22:04:00
6,5328125948417406,ANG,3366.87,5246-06-04T07:49:00
97,372511831828655,LVL,3478.49,9454-03-09T01:38:00
98,4153587159100,PHP,2117.84,3566-10-22T01:32:00
39,5473763394646145,ALL,7351.51,3162-09-29T08:06:00
14,5128164839122967,MUR,6098.91,5686-03-11T09:46:00
49,4875671627942,BMD,5725.73,9356-03-03T01:16:00
14,5275683948639075,GEL,3141.19,5851-11-29T02:20:00
20,372092027868364,MOP,4744.21,7197-10-21T21:50:00
62,4912065503503,TTD,4921.41,6763-05-08T19:32:00
35,5299650146242798,WST,9897.07,2053-12-19T04:07:00
56,5258869435115668,KRW,9759.55,8369-03-29T06:33:00
38,5402356050485266,XPD,6020.24,9025-09-20T23:41:00
61,5393455427056049,MAD,2826.51,1115-02-27T14:19:00
17,347728811663843,JOD,3876.62,3081-03-10T03:55:00
70,377529209312406,LBP,5921.39,1953-02-10T10:20:00
76,4564239375564,UZS,7878.88,4731-03-24T13:06:00
89,4569678977226834,CHF,7998.24,7915-11-02T16:00:00
37,348086333004902,AWG,9915.85,7736-09-11T18:52:00
86,5272522494345096,HTG,3819.55,7783-07-20T09:20:00
10,377542672092173,LKR,4977.53,6088-05-16T03:40:00
66,373124284682891,PHP,523.31,2477-09-18T13:15:00
68,5232395669404512,XBA,6830.84,5052-02-14T00:18:00
20,5185033806221906,LYD,7288.05,6024-07-12T06:50:00
30,375329468443077,PHP,6854.85,2135-10-12T23:37:00
95,370819738194072,SVC,1805.20,8569-11-05T02:06:00
3,5308869121110585,MZN,9346.23,5088-03-01T08:52:00
67,5166367119372276,NOK,3786.33,5357-03-25T05:23:00
78,4112818648895482,BGN,8866.10,9883-04-16T23:15:00
58,5231193589007916,CAD,5384.34,9893-12-25T18:26:00
90,5356431931457549,LTL,1724.56,1676-06-21T12:43:00
55,374382833375516,BRL,9666.26,5652-09-06T18:05:00
38,345254223196594,UYU,9914.39,6098-04-12T08:29:00
86,375332491248990,ZMK,66.36,2471-05-02T02:53:00
34,4121356953660,SZL,7032.50,6026-05-11T14:59:00
99,4424355186091367,CVE,207.34,7753-04-25T17:40:00
67,4600033333862,ZAR,8269.84,8114-04-20T16:58:00
72,5330652249318732,CRC,8733.06,5072-10-20T19:13:00
33,5327866451419310,XAU,3798.49,9833-08-10T17:03:00
18,374936615871401,ZWL,3364.89,3253-07-17T11:07:00
85,379815740762921,GEL,8016.48,1374-01-18T13:56:00
43,374551309848619,JMD,1648.11,4473-02-25T01:04:00
78,5301925361860201,ZAR,1114.69,4042-05-09T15:35:00
7,379741545747004,GIP,2467.48,4159-02-26T22:12:00
41,5183861057473616,OMR,527.83,1204-10-15T16:14:00
71,372434674556401,SAR,8046.02,6309-08-18T15:01:00
9,5581384826378634,QAR,2480.96,1031-04-30T19:27:00
41,376141304887124,FJD,5265.48,9755-06-13T22:33:00
35,5321289285346433,HRK,7899.02,2898-07-27T18:24:00
49,372335619712176,SRD,6747.27,9044-11-03T07:24:00
68,5382659243900297,BBD,4098.78,9300-06-17T03:11:00
88,5455645918257834,TRY,4588.36,4894-12-22T10:24:00
19,4702541597880,TMT,8284.38,7830-03-12T03:30:00
9,4463799815497,KHR,3522.73,7256-02-05T07:24:00
2,4408910244293,ANG,1322.62,8262-02-18T11:00:00
87,5143291493943692,CAD,9638.62,2142-08-14T16:39:00
65,5573805369489388,XCD,1506.32,7271-10-06T21:51:00
59,346972564814262,GBP,2863.92,3222-06-28T11:35:00
26,347110307680400,SOS,9385.75,3360-03-18T22:12:00
85,347242931876956,XBC,5807.28,6770-11-16T20:04:00
41,5171158360711319,TRY,6257.02,2825-05-01T16:21:00
32,5316649514929209,DKK,3121.14,8859-06-03T01:31:00
25,5325003342362630,NIO,73.46,3558-02-14T21:42:00
43,5347111855634883,SOS,9388.28,5036-08-01T12:39:00
98,4695012797968614,BSD,3193.38,1544-10-19T00:50:00
74,371399794457395,IQD,9653.29,4576-12-28T02:48:00
66,4276266858963958,TTD,3424.24,6837-04-28T01:47:00
71,5341389802010508,STD,5246.88,9724-11-28T02:28:00
8,4431563174543,LTL,1230.62,5137-03-20T04:08:00
72,4515375701005981,ZAR,7284.65,6162-10-28T03:17:00
41,5488127908096796,MDL,662.44,6091-12-23T19:08:00
98,4665404219928,BHD,9469.32,1351-07-24T14:13:00
26,372509218314801,KES,1227.36,5671-11-24T17:31:00
69,4632045638547698,MVR,3460.77,1732-10-31T07:36:00
28,5144549612821027,MMK,8912.92,8606-10-02T13:50:00
78,370912872987833,UZS,9279.35,2166-12-04T06:14:00
58,348437832025441,THB,3434.68,8633-01-27T13:05:00
44,371447192140583,WST,3303.11,8113-08-11T15:20:00
9,5333686643030441,XAU,7983.96,5240-01-28T22:36:00
3,4329350305600426,JMD,4984.12,9350-07-28T06:27:00
86,4037838045567460,BRL,5805.91,8119-11-22T23:53:00
72,370427429992183,ARS,8160.84,5798-03-10T08:44:00
55,4701664230456,SBD,3951.04,7922-02-02T02:13:00
68,5404012904152390,KRW,7660.76,6136-05-18T02:38:00
57,373098650687408,MAD,3953.32,6225-04-24T03:16:00
73,5412060285449760,STD,94.83,2307-07-17T09:16:00
95,373331514311390,TWD,334.87,4387-03-27T04:30:00
30,5533702192118277,XPD,356.09,4331-12-01T06:49:00
40,4753449449729581,TMT,1804.29,8843-05-26T16:57:00
22,4477041826869,ZMK,1025.45,3695-11-16T19:20:00
8,5284467079667827,LAK,3111.95,6879-01-09T07:20:00
34,5334677526564654,MDL,348.49,2667-11-13T14:48:00
7,375328740970419,MMK,7818.48,1825-10-02T15:06:00
61,4256623727728794,MKD,4347.18,6448-10-31T04:00:00
31,345626583389250,JPY,6637.05,6610-08-16T03:09:00
15,5413783109952755,LTL,2485.40,2943-11-07T22:42:00
91,4604056101739682,RSD,5444.00,1457-04-28T17:30:00
57,4685737917597149,KZT,9819.46,7558-09-18T08:20:00
10,5403742020379375,VUV,8713.83,9874-03-08T21:32:00
19,4797761486562,CAD,2229.57,5305-12-28T00:39:00
40,5316499991829922,KWD,1781.31,1760-03-05T06:56:00
94,5232076586012782,ZAR,4671.66,2754-05-29T23:23:00
77,5163790337107864,GHS,8185.49,6571-09-21T14:43:00
67,4656675062334,LVL,807.83,3754-01-29T23:33:00
9,5305487251081550,RUB,8838.41,1328-10-14T11:26:00
22,4341898971596553,ISK,5645.87,8174-03-25T11:32:00
14,4237474054713,XCD,5380.11,6863-12-06T10:18:00
64,4025054737643,MGA,4186.91,8916-11-05T01:38:00
34,346027008697793,TRY,7766.85,6378-03-28T20:58:00
39,5493995916023041,PAB,1401.32,9824-10-17T05:29:00
79,344458875971143,CUP,5751.25,8473-05-18T03:22:00
88,5181821172374828,JOD,7129.51,9521-04-16T11:54:00
83,4648983532666135,SLL,4313.99,4795-01-27T12:42:00
56,376174298493179,BMD,5401.67,8980-09-06T13:05:00
10,4635247771203082,EUR,4986.01,2148-02-20T02:57:00
14,5285680673285197,CVE,56.42,9446-10-16T00:27:00
90,5227236210858540,EEK,4829.87,1278-03-12T23:21:00
6,5308133953983423,XDR,6227.69,3156-12-11T00:01:00
48,5573888157382163,CVE,9700.86,2747-06-25T02:43:00
28,5536815954297118,GTQ,3954.94,1856-12-15T00:52:00
14,5229455602242075,MUR,5683.20,3054-03-20T11:54:00
89,345910670090492,AUD,6763.31,9314-09-08T08:56:00
89,348764222750617,AED,5057.89,1390-09-21T11:39:00
86,378413114133643,LBP,8554.27,4001-07-03T11:02:00
42,377649742004057,MKD,3210.68,5355-07-06T22:41:00
21,375334715521239,GTQ,9027.11,9478-08-25T15:43:00
98,4626473744545646,MRO,661.66,6630-01-24T06:58:00
81,378346375803008,TTD,7944.94,4452-01-02T11:39:00
77,4222960155193310,THB,5045.52,7030-06-15T20:56:00
80,5464387954164140,KHR,5457.65,3498-06-01T19:19:00
24,5356738967049770,XBC,4092.36,7109-03-18T06:41:00
42,4723187510890,NPR,2497.53,2996-08-01T14:28:00
38,5371254425476895,FKP,4303.17,6139-09-17T10:45:00
98,5426333523663680,SBD,9443.36,4366-12-11T22:44:00
49,372249716613932,AMD,6942.50,7411-12-04T08:42:00
18,5510977499941418,SRD,5483.29,2957-03-26T12:31:00
52,4365090794001869,XPT,6159.70,8497-12-20T16:35:00
66,372576565611723,AED,5494.14,1956-09-29T11:41:00
90,341379801752976,LYD,8266.37,4644-11-24T10:07:00
9,4710321902225062,JPY,783.85,2286-10-07T18:16:00
10,5397607712391608,MUR,2431.62,2657-07-31T17:02:00
87,5598635322203837,MWK,618.02,9304-04-28T15:06:00
95,377692501639065,FJD,6369.60,6745-04-22T16:00:00
49,4784309827024950,EUR,4211.13,8179-04-02T07:15:00
97,4480964656116736,PAB,4929.93,2972-11-30T15:42:00
43,342102884829303,AZN,8375.25,3061-09-14T01:25:00
6,373135686403017,UZS,3301.43,9687-04-27T09:01:00
85,4194844815157,BND,2464.24,2899-01-10T01:53:00
35,5358300533807922,IQD,7074.45,8576-04-02T09:27:00
100,342196011908670,XBD,2393.95,1629-12-02T23:17:00
98,5447656021747901,LYD,3912.60,6000-02-29T07:48:00
30,378996809718959,NGN,800.94,1036-01-04T00:12:00
56,377534117242588,GIP,1224.57,6397-01-24T18:02:00
56,4489760466503258,DJF,3411.53,2009-05-03T16:03:00
